X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75
57.37	125.517107560408	57.37	204.509571732179	57.37	154.309212815356	57.37	142.425334545568	57.37	139.191889998448	57.37	122.757412650019	57.37	188.900289578515	57.37	212.70811737268	57.37	200.98718452207	57.37	122.441634639627	57.37	119.186543352914	57.37	121.384769758536
57.49	125.319643584725	57.49	203.819083306939	57.49	154.120248640332	57.49	141.841929510164	57.49	138.887114036438	57.49	122.372459792995	57.49	189.097205321662	57.49	212.155770836091	57.49	200.319445028843	57.49	122.073800030003	57.49	118.786221746786	57.49	120.950241340876
57.6	125.14934784181	57.6	202.900366941415	57.6	153.178089559378	57.6	141.640210442271	57.6	138.409164817315	57.6	122.151354636935	57.6	188.644666386039	57.6	211.880518052168	57.6	200.060154157055	57.6	121.800759933948	57.6	118.564989157131	57.6	120.489695507778
57.72	124.802247438188	57.72	203.038883281268	57.72	153.333590011513	57.72	141.242058572745	57.72	138.046525933537	57.72	122.116890767072	57.72	188.230092135571	57.72	211.57037626642	57.72	199.544402179338	57.72	121.524883759942	57.72	118.307022299968	57.72	120.609806885489
57.81	124.559273851351	57.81	202.363632645996	57.81	152.832542177697	57.81	141.017019085014	57.81	137.942911283562	57.81	121.651653306184	57.81	188.126452703331	57.81	211.087931652866	57.81	199.406860608575	57.81	121.145549890308	57.81	118.066246073961	57.81	120.300945516765
57.93	124.174379202645	57.93	201.499431912129	57.93	152.41010764015	57.93	140.491865142378	57.93	137.57490248098	57.93	121.700557920224	57.93	187.888260995648	57.93	210.949849449049	57.93	199.047481510582	57.93	120.642909211978	57.93	117.359006360026	57.93	119.491978884173
58	124.191732193852	58	201.447496829449	58	152.185534660179	58	140.318781237697	58	137.523099548638	58	121.252617832113	58	187.318329627133	58	210.656971263328	58	198.806835745799	58	120.367078419808	58	117.169849670533	58	119.423351561975
58.13	123.757915673072	58.13	200.61656854416	58.13	151.943699542358	58.13	139.886087994787	58.13	136.987857643745	58.13	120.87360240446	58.13	187.231969381507	58.13	210.260751513597	58.13	198.652137256838	58.13	120.091247627637	58.13	116.791552810341	58.13	118.840048231173
58.22	123.428217099535	58.22	199.976068895363	58.22	151.477291444566	58.22	139.886087994787	58.22	136.746138157469	58.22	120.839144203928	58.22	187.007445957912	58.22	209.812827944278	58.22	197.96457556906	58.22	119.643010201266	58.22	116.482031941477	58.22	118.531237670374
58.33	123.37616638531	58.33	199.577916446945	58.33	151.028162003416	58.33	139.297589503838	58.33	136.331755995714	58.33	120.477349617145	58.33	186.6274972185	58.33	209.812827944278	58.33	197.947379506379	58.33	119.418899747477	58.33	116.327275636743	58.33	118.445455582474
58.45	122.835378397819	58.45	198.904680312204	58.45	150.692439759928	58.45	138.893966664482	58.45	136.171225587919	58.45	120.130251715558	58.45	186.268710070736	58.45	209.158239724623	58.45	197.639846234018	58.45	119.054518441453	58.45	115.775169111398	58.45	118.065758819848
58.58	122.627185010697	58.58	198.454666808661	58.58	150.416092788104	58.58	138.634383509082	58.58	135.601544860832	58.58	119.90631850868	58.58	186.009688461896	58.58	209.072124908038	58.58	197.450803236199	58.58	118.589128471811	58.58	115.551665322478	58.58	117.774150994453
58.67	122.453691897768	58.67	198.03928751501	58.67	149.91522628873	58.67	138.305581482124	58.67	135.34259757433	58.67	119.424007819899	58.67	185.370780605212	58.67	208.624275010359	58.67	196.866481008363	58.67	118.192684858485	58.67	115.104657744639	58.67	117.396783448091
58.77	122.15600651382	58.77	197.660600609636	58.77	149.597015245979	58.77	137.781054402562	58.77	134.975137420213	58.77	119.369922075968	58.77	185.01225912161	58.77	207.952766455338	58.77	196.473257050597	58.77	118.173248468934	58.77	114.810690915253	58.77	117.068768946768
58.89	121.861110943776	58.89	197.089535618972	58.89	149.251638336612	58.89	137.608027424013	58.89	134.733489177171	58.89	119.163249127883	58.89	184.839611950324	58.89	207.694431462742	58.89	196.301419033916	58.89	117.828565120657	58.89	114.484089695389	58.89	116.948716824793
58.99	121.548868089806	58.99	196.155044617247	58.99	148.612703439302	58.99	137.608027424013	58.99	134.284722125344	58.99	118.904914135288	58.99	184.89139784503	58.99	207.711654896473	58.99	196.146771424247	58.99	117.41495501074	58.99	114.380947253318	58.99	116.399903585761
59.09	121.479478954107	59.09	195.912777123232	59.09	148.733581229241	59.09	137.435000445464	59.09	134.388285658076	59.09	118.715464620934	59.09	184.597889397166	59.09	207.332788894483	59.09	195.682828595241	59.09	117.035808281643	59.09	114.088718590798	59.09	116.314149711014
59.18	121.063160653267	59.18	195.462837622896	59.18	148.09466284529	59.18	136.621775297621	59.18	133.835955073517	59.18	118.319342158495	59.18	184.235338594146	59.18	206.919459511674	59.18	195.33915256188	59.18	116.760059951685	59.18	113.555840743472	59.18	115.936844221476
59.31	121.063160653267	59.31	194.545669135057	59.31	147.939239107735	59.31	136.223819852302	59.31	133.404452738819	59.31	118.009336864709	59.31	184.218065620338	59.31	206.730018253999	59.31	195.321978668227	59.31	116.432616550497	59.31	113.452698301402	59.31	115.713880844461
59.4	120.681528663598	59.4	194.407221130843	59.4	147.403909026556	59.4	136.258423596676	59.4	133.214590390483	59.4	118.026560298439	59.4	183.648321698417	59.4	205.92059943547	59.4	194.325347895527	59.4	116.346449841768	59.4	113.108898417846	59.4	115.285127984083
59.52	120.158714246662	59.52	193.579344661097	59.52	146.913511407719	59.52	135.838121772367	59.52	132.813025038484	59.52	117.438899323322	59.52	183.37646001645	59.52	205.662890739584	59.52	194.276209419214	59.52	115.672532823689	59.52	112.643440513919	59.52	114.957514612316
59.65	120.054647656513	59.65	193.302510690444	59.65	146.723589467931	59.65	135.474829813563	59.65	132.450616399143	59.65	117.249480958182	59.65	183.100253450276	59.65	205.662890739584	59.65	193.881060172501	59.65	115.293448433745	59.65	112.093462701583	59.65	114.563116599913
59.74	119.846522731538	59.74	192.402779647517	59.74	146.274681563829	59.74	135.042333489757	59.74	132.088216015124	59.74	116.922306033481	59.74	182.841317017893	59.74	205.111881011988	59.74	193.640549619003	59.74	114.879898074114	59.74	111.491913892209	59.74	114.2716046666
59.87	119.569020079796	59.87	192.350870182273	59.87	145.843027282875	59.87	134.713639585794	59.87	131.967407631796	59.87	116.59513110878	59.87	182.288936906832	59.87	204.95691210589	59.87	193.417193624789	59.87	114.586974480726	59.87	111.732531764894	59.87	114.014393596533
59.97	119.167857306616	59.97	191.454266615799	59.97	145.387484960616	59.97	134.432038529667	59.97	131.566113321736	59.97	116.386576509422	59.97	182.241702665399	59.97	204.51004173416	59.97	192.904422228791	59.97	114.395852222807	59.97	111.45640069495	59.97	113.927068282503
60.03	118.92508343504	60.03	190.969890935673	60.03	145.14580886638	60.03	134.137982773751	60.03	131.272792168701	60.03	116.334923196658	60.03	181.913772637258	60.03	204.182937102515	60.03	192.870069226598	60.03	114.102968529916	60.03	110.940882805002	60.03	113.704186466498
60.15	118.818842598226	60.15	190.471486961037	60.15	144.586885784112	60.15	133.856530873892	60.15	131.078694667648	60.15	116.040379193751	60.15	181.521483744501	60.15	204.183806343792	60.15	192.666631253074	60.15	113.843064465732	60.15	110.836738293497	60.15	113.051251457213
60.26	118.229342282171	60.26	189.831513692622	60.26	144.258960140721	60.26	133.268524279939	60.26	130.509388484102	60.26	115.489525842363	60.26	181.262648937793	60.26	203.357555200839	60.26	191.84222869438	60.26	113.326294386621	60.26	110.372842675761	60.26	112.828406275299
60.37	118.09064069448	60.37	189.745026357642	60.37	143.706629572447	60.37	133.320408428319	60.37	130.354123911554	60.37	115.351814567668	60.37	181.038310033777	60.37	202.73788334884	60.37	191.722004696672	60.37	113.119591306541	60.37	109.977674779945	60.37	112.348426323988
60.49	117.899922916677	60.49	189.035863221244	60.49	143.516770065907	60.49	133.026409257647	60.49	130.078090669149	60.49	115.093598706583	60.49	180.710433906035	60.49	202.858371430014	60.49	191.447209345512	60.49	112.654507313211	60.49	109.582498631519	60.49	112.211292731874
60.59	117.639850218724	60.59	188.430468381604	60.59	143.309646102804	60.59	132.438410916302	60.59	129.802065679354	60.59	114.887035920844	60.59	180.365309826947	60.59	202.600180326754	60.59	191.241108705839	60.59	112.17219187375	60.59	109.410687579331	60.59	111.937017295037
60.68	117.46646291835	60.68	187.842387514176	60.68	142.826373360781	60.68	132.282758471164	60.68	129.388024068356	60.68	114.542753607803	60.68	180.071946107114	60.68	202.410832481928	60.68	190.897618643194	60.68	112.327217120658	60.68	109.221694596662	60.68	111.765602368047
60.8	117.137035300248	60.8	187.531049613466	60.8	142.757332039747	60.8	132.230882575393	60.8	129.284511602454	60.8	114.336182569456	60.8	179.726805522809	60.8	202.20426969619	60.8	190.846089356972	60.8	112.017158374235	60.8	108.860882309197	60.8	111.491326931211
60.91	116.894301332333	60.91	186.99484464181	60.91	142.10144774253	60.91	131.591000085669	60.91	128.766957525555	60.91	114.095181649284	60.91	179.295392171341	60.91	201.36082011754	60.91	190.193456587425	60.91	111.586529020555	60.91	108.46571441338	60.91	111.028495899946
61.04	116.563053493989	61.04	186.479881203093	61.04	142.129879856489	61.04	131.188967138629	61.04	128.418072922057	61.04	113.697781456149	61.04	179.231420292641	61.04	201.396577222214	61.04	189.801587752132	61.04	111.017065173538	61.04	108.104315431241	61.04	110.787441079459
61.09	116.528381732758	61.09	186.220478340265	61.09	141.267013421685	61.09	130.86042703464	61.09	128.193836895586	61.09	113.525668589054	61.09	178.800077839012	61.09	200.725370870677	61.09	189.698562618686	61.09	110.758726722228	61.09	107.863816186923	61.09	110.341823959735
61.21	116.181680622944	61.21	185.805423858238	61.21	141.1979834468	61.21	130.635638174279	61.21	127.831606929362	61.21	113.405192057464	61.21	178.575792305028	61.21	200.587690478504	61.21	189.337949897869	61.21	110.345380249381	61.21	107.399996805115	61.21	110.067593596923
61.34	115.765627739416	61.34	184.681322782644	61.34	140.80106521684	61.34	130.566476179361	61.34	127.538373933014	61.34	112.992117875935	61.34	178.55853068568	61.34	200.071376630975	61.34	189.04602059935	61.34	110.207600842182	61.34	107.004893850612	61.34	110.084739698741
61.45	115.694607015068	61.45	184.72014464167	61.45	140.812447543859	61.45	129.905350391708	61.45	127.155255709298	61.45	113.111226237131	61.45	178.063418814051	61.45	199.969665461293	61.45	188.791765463025	61.45	109.776213906902	61.45	106.918606575883	61.45	109.706782779623
61.56	115.434619783003	61.56	183.838296726145	61.56	140.156778785353	61.56	129.715182032048	61.56	126.948298810663	61.56	112.61218175992	61.56	177.787410283368	61.56	199.298569396702	61.56	188.173666732279	61.56	109.414604452188	61.56	106.47203968905	61.56	109.329787268306
61.65	115.001310479528	61.65	183.336851529111	61.65	139.863461972228	61.65	129.438563009038	61.65	126.603378896169	61.65	112.268012585989	61.65	177.30437885488	61.65	199.608303503468	61.65	188.10499459546	61.65	109.19074351603	61.65	106.214403677432	61.65	109.055601964706
61.77	114.864186701147	61.77	182.744407367352	61.77	139.247932038199	61.77	129.165883897886	61.77	126.348205082032	61.77	112.148765652295	61.77	177.523312097471	61.77	199.021536824084	61.77	187.895499014602	61.77	108.605892542558	61.77	106.094434193822	61.77	108.86785329353
61.9	114.67199111894	61.9	182.351269417484	61.9	138.983495033061	61.9	128.850757897514	61.9	125.913539067179	61.9	111.56246495444	61.9	177.011111541132	61.9	198.455396995042	61.9	187.624256638144	61.9	108.570829808098	61.9	105.475856460675	61.9	108.250197588316
61.97	114.204015751204	61.97	181.918991351046	61.97	138.82819898507	61.97	128.401254047597	61.97	125.896288534012	61.97	111.579674238127	61.97	176.476336763037	61.97	198.283320657973	61.97	187.263703170157	61.97	108.140333719261	61.97	105.286917335564	61.97	108.078830742329
62.08	114.11593305859	62.08	181.232158075937	62.08	138.098079269825	62.08	128.466587918836	62.08	125.375554420732	62.08	111.217230790323	62.08	176.395609580112	62.08	197.769014483857	62.08	186.992609148917	62.08	107.812662001345	62.08	105.01202663669	62.08	107.769810830997
62.18	113.700016877175	62.18	180.834528909856	62.18	138.115335217538	62.18	127.89616831648	62.18	125.030691171247	62.18	111.113992051521	62.18	175.878162107876	62.18	197.648569288589	62.18	187.061286501048	62.18	107.502756068498	62.18	104.582706576196	62.18	107.32434012728
62.3	113.526723279901	62.3	180.488766569405	62.3	137.66679605658	62.3	127.654164372912	62.3	124.754793972827	62.3	110.890316365992	62.3	175.809171311189	62.3	197.338886066348	62.3	186.305967604271	62.3	107.278940157772	62.3	104.393806739404	62.3	107.153001434217
62.42	113.197458021393	62.42	179.918247984558	62.42	137.20100919645	62.42	127.135595099105	62.42	124.685827921763	62.42	110.666648929004	62.42	175.705685116158	62.42	196.805535407119	62.42	186.134298969569	62.42	106.934596566369	62.42	104.204906902611	62.42	106.998803209292
62.55	113.057581365023	62.55	179.456558996331	62.55	136.867991079421	62.55	127.080148160104	62.55	124.389495452198	62.55	110.390424890277	62.55	175.29742058105	62.55	196.704410584563	62.55	185.65746976542	62.55	106.469465209173	62.55	103.655517069274	62.55	106.587218532116
62.64	112.780352204725	62.64	178.868864515808	62.64	136.626513470809	62.64	126.52710010833	62.64	123.579201172014	62.64	109.925951617071	62.64	174.831800948978	62.64	196.325963709425	62.64	185.468675181528	62.64	106.280109816627	62.64	103.226267527844	62.64	106.244605680525
62.73	112.381831678653	62.73	178.488586765359	62.73	136.16080311969	62.73	126.319708119813	62.73	123.768845216073	62.73	109.564691877738	62.73	174.676605401202	62.73	196.016331354994	62.73	185.279880597636	62.73	105.849755152261	62.73	103.294950093572	62.73	106.056165725634
62.85	111.999569053048	62.85	177.543293518676	62.85	135.569322297658	62.85	125.901521721394	62.85	123.127962034661	62.85	109.357497397747	62.85	174.234092854028	62.85	195.519767224263	62.85	184.768950873736	62.85	105.591411693238	62.85	102.917469898625	62.85	105.576297083831
62.94	111.912954837435	62.94	177.387760642163	62.94	135.569322297658	62.94	125.797846880104	62.94	123.041776602293	62.94	109.323095788119	62.94	174.009938166553	62.94	195.399361590563	62.94	184.511548993064	62.94	105.367669297346	62.94	102.677128643629	62.94	105.250867092076
63.05	111.860981360568	63.05	176.765579661119	63.05	134.982969455118	63.05	125.314006216592	63.05	122.679784593018	63.05	108.807096381186	63.05	173.665097487103	63.05	195.020993359638	63.05	184.408575047464	63.05	105.006229758792	63.05	102.31662088405	63.05	105.096719515279
63.15	111.531824252909	63.15	176.264398013654	63.15	134.776015572458	63.15	125.00296520106	63.15	122.36951043983	63.15	108.721100602946	63.15	173.561645283268	63.15	194.591006222608	63.15	183.945241767256	63.15	104.610372118946	63.15	101.904609660009	63.15	104.822669300513
63.27	111.029430468192	63.27	175.62493376948	63.27	134.51733558788	63.27	124.916573622901	63.27	122.093712108754	63.27	108.256695364624	63.27	173.234038391959	63.27	194.419014666129	63.27	183.756478189208	63.27	104.421047824346	63.27	101.784434909595	63.27	104.600007108567
63.39	111.219991637539	63.39	175.503967419228	63.39	134.20690476389	63.39	124.432732959389	63.39	121.662768455253	63.39	108.119097171941	63.39	173.130586188124	63.39	194.092232357984	63.39	183.1386839906	63.39	104.180088131976	63.39	101.372423685554	63.39	104.44585953177
63.49	110.769571329689	63.49	174.778103351064	63.49	133.741270896653	63.49	123.966175559007	63.49	121.249066835724	63.49	107.86110159139	63.49	172.57882460934	63.49	193.989044020761	63.49	183.018558715176	63.49	103.78423049213	63.49	101.132082430558	63.49	103.966273717387
63.61	110.734060918379	63.61	174.144605763589	63.61	133.615850146791	63.61	123.911267259319	63.61	121.211926342649	63.61	107.757400506963	63.61	172.533255584611	63.61	193.630461669643	63.61	182.988506406685	63.61	103.526268620647	63.61	100.720697609444	63.61	103.58957796453
63.69	110.179784685903	63.69	173.764452899101	63.69	133.046832788274	63.69	123.358400832521	63.69	120.677651212954	63.69	107.413457388318	63.69	172.222933445828	63.69	192.994185862449	63.69	182.542414209944	63.69	102.923968305854	63.69	100.343075799596	63.69	103.264201409555
63.82	110.145141390813	63.82	173.384300034614	63.82	132.650248679828	63.82	123.185629558866	63.82	120.643181051895	63.82	107.103910230434	63.82	171.46439203507	63.82	192.73624913466	63.82	182.061992008265	63.82	102.786302018037	63.82	99.9654622342244	63.82	103.127202924428
63.91	109.798716684396	63.91	172.744957281734	63.91	132.443328779743	63.91	123.081963496883	63.91	120.212308160898	63.91	106.691175190269	63.91	171.395435223997	63.91	192.28913462269	63.91	181.633048325039	63.91	102.493754973069	63.91	100.068444004563	63.91	102.733323004652
64.03	109.520916485573	64.03	172.267395787919	64.03	131.904378098623	64.03	122.854466470189	64.03	119.951328836448	64.03	106.398552966385	64.03	171.143231495624	64.03	191.948085384733	64.03	181.328732386356	64.03	102.270462361974	64.03	99.4170390096813	64.03	102.613722535757
64.13	109.156627684101	64.13	171.962738597292	64.13	131.641406979232	64.13	122.229799010502	64.13	119.604283959156	64.13	106.329510672474	64.13	170.960028254637	64.13	191.624340447331	64.13	181.230362826759	64.13	101.875212571757	64.13	99.1604968329446	64.13	102.186009755936
64.21	108.914774841109	64.21	171.351716590367	64.21	131.421652508189	64.21	122.370784677359	64.21	119.296511544172	64.21	106.089056628917	64.21	170.59165108958	64.21	191.20877607043	64.21	180.88271342754	64.21	101.616650730839	64.21	99.0566496240186	64.21	101.894584146127
64.37	108.758913850622	64.37	170.919809860011	64.37	131.128576473929	64.37	121.783462085217	64.37	119.072496403624	64.37	105.831137518945	64.37	170.333097259052	64.37	190.778930121098	64.37	180.88271342754	64.37	101.375770158382	64.37	98.6962519952317	64.37	101.808979302346
64.46	108.429382053374	64.46	170.235329331147	64.46	130.331369237987	64.46	121.418042260004	64.46	118.691145183662	64.46	105.64185026783	64.46	169.925999182205	64.46	190.627283959578	64.46	180.115465497336	64.46	101.101087747617	64.46	98.1138166420372	64.46	101.347162304181
64.57	108.014221776282	64.57	169.693150562653	64.57	130.007964968121	64.57	121.17886190496	64.57	118.314293848883	64.57	105.246535157755	64.57	169.729815978651	64.57	190.521035740498	64.57	179.819103124885	64.57	100.5671031979	64.57	97.9411406120286	64.57	100.987106857055
64.67	107.754447963386	64.67	169.313060110391	64.67	129.594201353909	64.67	121.023396584429	64.67	117.986885202746	64.67	105.040201518402	64.67	169.212708317594	64.67	189.867685724312	64.67	179.424537746703	64.67	100.395044468555	64.67	97.5807512263658	64.67	100.74739680822
64.78	107.598240657498	64.78	168.853415105064	64.78	129.383318320563	64.78	120.537202985035	64.78	117.812457010922	64.78	104.782274762025	64.78	168.788552367343	64.78	189.802134331214	64.78	179.223557523922	64.78	99.9484925576676	64.78	97.393147944563	64.78	100.456943893821
64.87	107.251929682107	64.87	168.2660900205	64.87	129.159232809011	64.87	120.278131155614	64.87	117.502335651965	64.87	104.661936663744	64.87	168.874728324854	64.87	189.131699227948	64.87	179.017727535121	64.87	99.5528298575653	64.87	97.1700844126141	64.87	100.268635910153
64.97	106.853670824141	64.97	167.799704683499	64.97	128.211181891587	64.97	119.777262248775	64.97	117.106071302581	64.97	104.214960697434	64.97	168.116435942793	64.97	188.719116171995	64.97	178.314490183299	64.97	99.4496099176382	64.97	96.7239491069454	64.97	99.8064044257335
65.12	106.922699298934	65.12	167.133120490579	65.12	128.276309572555	65.12	119.56764595007	65.12	116.794003543828	65.12	104.111909086853	65.12	167.899298106217	65.12	188.6022119867	65.12	178.045131887829	65.12	99.0892917095432	65.12	96.5879868887429	65.12	99.5846314958756
65.21	106.628571574757	65.21	166.832351538408	65.21	128.262890762802	65.21	119.466374405116	65.21	116.606422177849	65.21	103.957083924807	65.21	167.875166338719	65.21	188.100258071608	65.21	178.160121812584	65.21	98.7098862456262	65.21	96.3464595118846	65.21	99.2072276744798
65.33	106.351524442798	65.33	166.245042937385	65.33	127.866436852685	65.33	118.810057455561	65.33	116.347984964794	65.33	103.458530955617	65.33	167.392610647028	65.33	187.687675015655	65.33	177.765621202192	65.33	98.3314241215881	65.33	95.9518105496146	65.33	98.9675569739783
65.41	105.970502479878	65.41	165.92415223631	65.41	127.259474912106	65.41	118.790558020561	65.41	115.881006394776	65.41	103.218095631676	65.41	167.037745888809	65.41	187.347492929853	65.41	177.376306574361	65.41	98.0400886858872	65.41	95.5586267924294	65.41	98.5918588569546
65.53	105.69350081766	65.53	165.2160201274	65.53	126.932017168444	65.53	118.117085111154	65.53	115.570935933793	65.53	103.080587770977	65.53	166.727593023643	65.53	187.003735638731	65.53	176.604574916768	65.53	97.7304879287496	65.53	95.3012867683511	65.53	98.4720431744127
65.66	105.381872917613	65.66	164.576992166619	65.66	126.621798379931	65.66	118.082549517926	65.66	115.346994325213	65.66	102.719624486378	65.66	166.141732241938	65.66	186.574047265246	65.66	176.450231881416	65.66	97.6444909230408	65.66	95.095416397172	65.66	98.1297114756619
65.74	105.087623984103	65.74	164.187351512255	65.74	126.17023245978	65.74	117.804185859516	65.74	115.035266432679	65.74	102.479349868344	65.74	165.87327865476	65.74	186.113796900192	65.74	176.009768737719	65.74	97.1125457881156	65.74	94.7539071365235	65.74	97.8226791354892
65.86	104.983687663411	65.86	163.644341619845	65.86	126.104761572132	65.86	117.633562084709	65.86	114.950795011828	65.86	102.16958480316	65.86	165.693733658921	65.86	185.852153657723	65.86	175.901452982203	65.86	96.9048886565223	65.86	94.3405611163217	65.86	97.5477484118275
65.93	104.689372882278	65.93	163.385279348336	65.93	125.691133773976	65.93	117.253654078366	65.93	114.36509903849	65.93	102.1867743158	65.93	165.521426511606	65.93	185.697464524801	65.93	175.764266497818	65.93	96.7500841577443	65.93	94.2033087085901	65.93	97.1027163794096
66.08	104.602952680921	66.08	162.823159901475	66.08	125.067400504247	66.08	116.87183666	66.08	114.087979806299	66.08	101.671616543792	66.08	164.925736617331	66.08	185.134254329979	66.08	175.358190433213	66.08	96.2870819932877	66.08	93.8790913356768	66.08	96.8300694064202
66.16	104.100743320014	66.16	162.279926114168	66.16	125.191335921326	66.16	116.666524272238	66.16	113.831086968927	66.16	101.636734632582	66.16	164.590951435273	66.16	185.113070537559	66.16	174.803895183777	66.16	96.0104901316442	66.16	93.7057852113998	66.16	96.640568998117
66.28	103.962488876602	66.28	161.648911720872	66.28	124.343672697786	66.28	116.233004190771	66.28	113.760732339344	66.28	101.276339107939	66.28	164.305516198452	66.28	184.618703007003	66.28	174.569448156052	66.28	95.7711681514035	66.28	93.3988114547327	66.28	96.6247106835456
66.4	103.581679240844	66.4	161.199932052092	66.4	124.102432841988	66.4	115.956748303992	66.4	113.330150505196	66.4	101.05292859121	66.4	164.064325777051	66.4	184.240628741195	66.4	174.072204037981	66.4	95.4272283365027	66.4	93.072898716488	66.4	96.1112932786938
66.52	103.633610074556	66.52	160.958164896063	66.52	123.775028832777	66.52	115.594171721542	66.52	113.226807898936	66.52	100.674837847269	66.52	163.754207328545	66.52	183.931301243036	66.52	173.917886329678	66.52	94.8597132235508	66.52	92.8842158634267	66.52	95.8888137764357
66.61	103.20086136602	66.61	160.198358219092	66.61	123.533780737912	66.61	115.576902638969	66.61	112.658435923109	66.61	100.485792475299	66.61	163.289046133919	66.61	183.278272862894	66.61	173.420625733475	66.61	94.9285094255971	66.61	92.4382352147124	66.61	95.7176718951297
66.7	102.872403670146	66.7	159.89583113661	66.7	123.048337194295	66.7	115.091841947654	66.7	112.743277827394	66.7	100.074093297848	66.7	163.124454992819	66.7	182.921741977389	66.7	173.032151733162	66.7	94.431489631815	66.7	92.2344088405305	66.7	95.3255287689981
66.82	102.560878026998	66.82	159.136149120291	66.82	122.772678559378	66.82	115.074583936114	66.82	112.088890275754	66.82	99.7132484589543	66.82	162.986654507361	66.82	182.440642984578	66.82	172.569274564469	66.82	94.2079592532334	66.82	91.9771614971604	66.82	94.8635330357388
66.91	102.49116468915	66.91	158.782359360591	66.91	122.344801107098	66.91	114.886271161086	66.91	111.952273805602	66.91	99.7811710631554	66.91	162.548238743406	66.91	182.195610141207	66.91	172.546147734339	66.91	93.9310716037858	66.91	91.5634194138657	66.91	94.8448664264146
67.03	102.232044946024	67.03	158.652710616608	67.03	122.341953189748	67.03	114.504904801019	67.03	111.727262853998	67.03	99.610153464005	67.03	162.039251456692	67.03	181.839256886993	67.03	172.072112028697	67.03	93.7265225141346	67.03	91.4798012562449	67.03	94.4528665005241
67.14	101.626309335268	67.14	157.858496101782	67.14	121.738944262439	67.14	114.073330946813	67.14	111.537836612778	67.14	99.3352197479497	67.14	161.591399878952	67.14	181.169151776394	67.14	171.780661695393	67.14	93.3310463241605	67.14	91.1024892263877	67.14	93.888204133461
67.26	101.643616773094	67.26	157.409606572035	67.26	121.549427406362	67.26	114.090597196067	67.26	111.107317186007	67.26	99.0259265253874	67.26	161.470816216461	67.26	180.722420527804	67.26	171.060619560472	67.26	92.9871629390899	67.26	90.6737326704851	67.26	93.836866697702
67.38	101.245553940817	67.38	157.081564311638	67.38	121.222085351683	67.38	113.572708571019	67.38	110.6423641133	67.38	98.6994494307146	67.38	160.919597799199	67.38	180.464678921574	67.38	170.700598493012	67.38	92.6260792064801	67.38	90.5365335381734	67.38	93.528866796291
67.47	101.107813227436	67.47	156.503383471567	67.47	120.719870184904	67.47	113.329694639938	67.47	110.555341651717	67.47	98.5286373334067	67.47	160.686533406794	67.47	180.074305963201	67.47	170.312634417444	67.47	92.284246955524	67.47	90.1444316097749	67.47	93.3766604903169
67.56	101.021298470403	67.56	155.968234021508	67.56	120.289215472323	67.56	113.019010790927	67.56	110.383160483043	67.56	98.425559250366	67.56	160.221524824108	67.56	179.730717843974	67.56	169.849833180045	67.56	92.0607532453115	67.56	89.9901068761006	67.56	92.9831682476267
67.68	100.675214733185	67.68	155.467627877904	67.68	120.306445943735	67.68	112.880936401467	67.68	110.09046485084	67.68	98.2537569543896	67.68	160.342088705814	67.68	179.387129724747	67.68	169.764125586587	67.68	91.9060331662129	67.68	89.7328934957349	67.68	92.931847469726
67.75	100.433787827825	67.75	155.235001816183	67.75	119.563333936619	67.75	112.32744289724	67.75	109.934686010715	67.75	97.8253806789171	67.75	159.747541407486	67.75	178.756535173858	67.75	169.06789518466	67.75	91.5128074334253	67.75	89.2038335602068	67.75	92.3863363440362
67.86	99.9830472587486	67.86	154.742597315067	67.86	119.531272402907	67.86	112.156012911349	67.86	109.470620879974	67.86	97.6180826938226	67.86	159.601507889619	67.86	178.665607852551	67.86	168.804226896224	67.86	91.3559017718433	67.86	89.098438216893	67.86	92.0764352804781
68	100.105062614025	68	154.302979614484	68	119.236099260014	68	111.982297069274	68	109.452666046305	68	97.7223195022374	68	158.903765595664	68	178.413003408267	68	168.793685751094	68	90.9627662689055	68	88.740927058927	68	91.9758045198385
68.12	99.9666485303152	68.12	153.957784376445	68.12	118.891636938053	68.12	111.757950634093	68.12	109.211660181606	68.12	97.481832443302	68.12	158.456060926757	68.12	177.880527524599	68.12	168.193847468286	68.12	90.7565039203401	68.12	88.4666105702033	68.12	91.5823850508257
68.21	99.4649139468903	68.21	153.112048631739	68.21	118.461052859344	68.21	111.602638305513	68.21	108.815712563872	68.21	97.086749501841	68.21	158.180533891252	68.21	177.622886935418	68.21	168.022476866072	68.21	90.2752168720088	68.21	88.2780205576471	68.21	91.2231655871466
68.32	98.9815484168816	68.32	152.810832452968	68.32	118.062779404369	68.32	111.118467979303	68.32	108.556901729232	68.32	96.830389033005	68.32	157.879128766354	68.32	177.198757193981	68.32	167.412309263605	68.32	90.0541842783592	68.32	87.989272500529	68.32	91.1055899396195
68.42	98.9123527241643	68.42	152.275858519292	68.42	117.615049349802	68.42	110.756129229968	68.42	108.178235628796	68.42	96.6929939206331	68.42	157.500347394653	68.42	176.614842375308	68.42	167.103876297256	68.42	89.6760945342398	68.42	87.7492859636857	68.42	90.9687711835647
